,Job Category,Job Title,Company Name,Location,Summary,Date,URL
84,Business Intelligence,"Senior Analyst, Regional Health",Mercer,"Central and Western District, Hong Kong Island","Excel (VBA a plus), Business Intelligence Tools. The Health Data Analyst will be part of a dynamic regional consulting team that helps support multi-national...",5 days ago,https://www.indeed.hk/rc/clk?jk=239e3db78c47d8dd&fccid=d9f4e1b2980098ea&vjs=3
85,Business Intelligence,Senior Pension Business Intelligence and Response Mgr - Retail Banking and Wealth Management,HSBC,"Kowloon City, Kowloon",We are currently seeking a high caliber professional to join our team as Senior Pension Business Intelligence and Response Mgr ....,,https://www.indeed.hk/rc/clk?jk=d4f7a6c44dd0ee69&fccid=04c9b139c84ea1b5&vjs=3
86,Business Intelligence,"research coordinator, native mandarin/putonghua, 20k",Randstad,Hong Kong,Our client is a global company providing business intelligence for clients across financial and consultancy sectors. About the company....,,https://www.indeed.hk/rc/clk?jk=a75a01a53940b208&fccid=f8b265243da9f9d7&vjs=3
87,Business Intelligence,Solution Consultant – Advanced Service Provider and Network Infrastructure,Macroview Telecom Limited,Hong Kong,"Response Advanced solution with business intelligence. Analyze clients business and technical requirements. To cope with our continued business expansion, we...",,https://www.indeed.hk/rc/clk?jk=6717d8fb9bcf8489&fccid=41899e1ee22d858e&vjs=3
88,Business Intelligence,Programmer/ Analyst Programmer(Hyperion),ICO Limited,Hong Kong,"Experience with Business Intelligence (BI) and Data Warehousing in retail industry is a must. Our solutions power important business processes, activities,...",,https://www.indeed.hk/rc/clk?jk=e2a2773e5631bcbc&fccid=ce2dfd1725232368&vjs=3
94,Business Intelligence,Assistant Financial Planning & Analysis Manager (Luxury Retail),ConnectedGroup Limited,Hong Kong,"Assist with Retail KPI project, data mining and business intelligence. A business driving strategic planning position....",6 days ago,https://www.indeed.hk/rc/clk?jk=cef8e45b9380f0c2&fccid=6d7a8e39364c0970&vjs=3
95,Business Intelligence,sales/account manager - leading information vend,Randstad,Hong Kong,A leading media and business intelligence platform is looking for strong sales professionals to join their team....,6 days ago,https://www.indeed.hk/rc/clk?jk=4c4433b99f935940&fccid=f8b265243da9f9d7&vjs=3
96,Business Intelligence,"Manager, Business Planning and Analytics",Prudential,Hong Kong,"Strong knowledge of business intelligence and analytical tools. 8+ years of experience with business intelligence, data mining, or workforce analytics work....",6 days ago,https://www.indeed.hk/rc/clk?jk=1c0787c0e101e8e3&fccid=4144c0c6235e4037&vjs=3
97,Business Intelligence,Marketing Officer (Business Analysis),Hong Kong Television Network Limited,Hong Kong,"At least 2 years of working experience in marketing analysis or business intelligence. Bachelor's degree in Business, Statistics or Data Science related...",6 days ago,https://www.indeed.hk/rc/clk?jk=161fdadaa85533cd&fccid=a9cb2bfe0d580c72&vjs=3
98,Business Intelligence,Responsible Materials & Traceability Manager,VF Corporation,"Kowloon Bay, Kowloon",This person will engage and evaluate external and internal providers of systems to determine which systems enable efficient mapping and traceability while...,6 days ago,https://www.indeed.hk/rc/clk?jk=acf1385f17a8d535&fccid=c734dc8b03fc4451&vjs=3
99,Business Intelligence,"Analyst, Data & Information Management - (12 months Contract)",Advance Resources Personnel Consultants Limited,Hong Kong,"Support team manager to develop and deploy data programs, management reports, dashboards and business intelligence solutions to fulfill the business need under...",6 days ago,https://www.indeed.hk/rc/clk?jk=154add2e9353c9f8&fccid=8ddc1d79f2461ec8&vjs=3
100,Business Intelligence,"Analytics, Data and Insights Specialst",DESIGNERCITY (HK) LIMITED,Hong Kong,Build and maintain dashboards and business intelligence reports. Gather business requirements and develop solutions....,,https://www.indeed.hk/rc/clk?jk=34fbab8dc501c68f&fccid=f85d9be8243e8de1&vjs=3
101,Business Intelligence,Data Analyst (Business Intelligence) - Top Tier Gaming Company,Gravitas Recruitment Group (Hong Kong) Limited,Hong Kong,My client is an international gaming company and they are now searching for a talented Data Analyst to lead data-driven business strategisation and optimisation...,,https://www.indeed.hk/rc/clk?jk=1e53dac03a25a6e2&fccid=b85f72d1c3f02675&vjs=3
102,Business Intelligence,FP&A Analyst (Welcome Pure Big4),Page Personnel,Kowloon,Evaluate project plans for annual and mid-year business planning cycles to better support business intelligence for forward strategies and planning....,,https://www.indeed.hk/rc/clk?jk=c6a6ea440f949a86&fccid=e5ea1ff710ce39ca&vjs=3
103,Business Intelligence,Business Analysis Officer,TSL Management Services Limited,Hong Kong,Assist Team Manager to cater the Companys information needs through quality delivery of business intelligence. Strong business mindset and analytical skill....,,https://www.indeed.hk/rc/clk?jk=3112d86f932ba1c9&fccid=433725a62723c318&vjs=3
109,Business Intelligence,"AVP, Business Intelligence",Mega Jobs,Hong Kong,Analytical with excellent business and market sense. Our client is a well established Bank in Hong Kong....,6 days ago,https://www.indeed.hk/rc/clk?jk=a640afcc482e3e41&fccid=6fd18c15329991b0&vjs=3
110,Business Intelligence,AVP Data Warehouse (Financial Institute; Qlikview; 65K),Recruit Logic Limited,Hong Kong,"Solid programming experience in Java or Web (html, css, node.js) or PHP or SAP/ABAP or Business Intelligence / Data Warehouse or VBA....",9 days ago,https://www.indeed.hk/rc/clk?jk=71eaa23e8402341b&fccid=6b9008aabb9a3353&vjs=3
111,Business Intelligence,Data Analyst - Supply Chain Management - HK$20-28k,Michael Page,Hong Kong,"Now, they are looking for a Data Analyst to work on Business Intelligence section. Use relevant Business Intelligence visualisation tools, such as, QlikSense...",10 days ago,https://www.indeed.hk/rc/clk?jk=953d4bc8b191d045&fccid=77087bd1709a8148&vjs=3
112,Business Intelligence,Business Development Manager,Up Recruitment Limited,Hong Kong,"Build and consolidate business intelligence, help to build up business networking and generate insights for business impact....",10 days ago,https://www.indeed.hk/rc/clk?jk=dcff44601d61b60c&fccid=97377c7c42fff035&vjs=3
113,Business Intelligence,Senior Recruitment Consultant,ICO LIMITED,Hong Kong,"Due to rapid business growth in Enterprise Application Systems, Mobile Computing,Business Intelligence, and Cloud Computing, we invite more IT professionals to...",9 days ago,https://www.indeed.hk/rc/clk?jk=34f302e522c2e7af&fccid=ce2dfd1725232368&vjs=3
114,Business Intelligence,System Analyst (Oracle / ETL / BI),BGC Group (HK) Limited,Hong Kong,Responsible for Extract-Load-Transform (ETL) and Business Intelligence (BI) reporting programming. Our client is an US-Based IT solution company....,9 days ago,https://www.indeed.hk/company/BGC-Group-(HK)-Limited/jobs/System-Analyst-e765661329856471?fccid=01ce1daca195dfcc&vjs=3
115,Business Intelligence,Project Assistant,Sci-Union Technology,Hong Kong,"Candidates who are familiar with Microsoft Office including Access, possess technical skills in using SQL, have experience in database management and knowledge...",,https://www.indeed.hk/rc/clk?jk=3a263b1213342e90&fccid=e14e33274b0a3684&vjs=3
116,Business Intelligence,Business Analyst (Middle level),Tandem Partners Limited,"Tsim Sha Tsui, Kowloon",Compile research/ business intelligence reports with business insights. Develop and maintain standard business reporting....,,https://www.indeed.hk/company/Tandem-Partners-Limited/jobs/Business-Analyst-fc13f4fee5249495?fccid=b181a501c6efe029&vjs=3
117,Business Intelligence,Business Analysis,SDM Jazz & Ballet Academie Co. Limited,Hong Kong,"Deliver the insight and business intelligence across business units, make recommendations and implement improvements to current business practice....",,https://www.indeed.hk/rc/clk?jk=fbb9877893d28c5f&fccid=92fcea0da8c8b5fc&vjs=3
118,Business Intelligence,Business Analysis,SDM Jazz & Ballet,"Kwun Tong, Kowloon","Deliver the insight and business intelligence across business units, make recommendations and implement improvements to current business practice....",,https://www.indeed.hk/company/SDM-Jazz-&-Ballet-Academie/jobs/Business-Analysis-50a2fa59afdf7cad?fccid=4a9857cdc2096b3b&vjs=3
124,Business Intelligence,Project Assistant,The Hong Kong University of Science and Technology,"Clear Water Bay, New Territories","Candidates who are familiar with Microsoft Office including Access, possess technical skills in using SQL, have experience in database management and knowledge...",10 days ago,https://www.indeed.hk/rc/clk?jk=f9d94e20ca5cc2e7&fccid=4650d78f3d4a16d3&vjs=3
125,Business Intelligence,Creative Director,One Arrow Consulting Asia Limited,Hong Kong,"One Arrow Consulting Asia Limited Keep recruitment simple; find the best people and let us do the hard graft, Because we love it! One Arrow Consulting...",10 days ago,https://www.indeed.hk/rc/clk?jk=df95a66f6ae9f219&fccid=328f6e8ef89aab5c&vjs=3
126,Business Intelligence,Position: Analyst Programmer,Man Hing Hong,Hong Kong,"Knowledge in SQL server, Oracle database, programming languages (C#, Java, XML, .NET, Visual Basic), Microsoft platform and Business Intelligence tools with...",12 days ago,https://www.indeed.hk/rc/clk?jk=d4e481dc3564f735&fccid=ba23547b31e284ca&vjs=3
128,Business Intelligence,Reporting Analyst,YesStyle.com Ltd,Hong Kong,Maintain existing data models and data support tools in Business Intelligence System. YesStyle.com is the first online retailer in Asia to globally distribute a...,9 days ago,https://www.indeed.hk/rc/clk?jk=61341dfee940a04a&fccid=76dca0561b18078e&vjs=3
129,Business Intelligence,Regional BI Manager (Architect),TSG Search Group Limited,Hong Kong,Actively engage in the deployment of various data presentation technologies and Business Intelligence tools and ensure these are well integrated with underlying...,9 days ago,https://www.indeed.hk/rc/clk?jk=207bfa473774522c&fccid=94ed0979d0edc3d7&vjs=3
130,Business Intelligence,"Senior Associate / Associate, Business Finance - CBG and Wealth Management",DBS Bank,Hong Kong,"University graduated in Computer studies, Management Information, Decision Science, Business Intelligence. Participate in business analysis related dashboard...",,https://www.indeed.hk/rc/clk?jk=7442e637a7d36462&fccid=cc1f9ea511d140fe&vjs=3
131,Business Intelligence,MS SQL Server Developer,ITCS Group,Hong Kong,"Data Warehouse and Business Intelligence expertise. Develop financial reports for business purposes. Design and program stored procedures, views and other...",,https://www.indeed.hk/rc/clk?jk=a6caa188cac10514&fccid=b63e6d54592eca9a&vjs=3
132,Business Intelligence,Solution Engineer,Leading Edge Group Limited,Hong Kong,"To implement big data and data management for business analytics application. LEG has involved in significant number of successful implementations of AI,...",,https://www.indeed.hk/rc/clk?jk=96ada43503e28b0b&fccid=a02c35d83a434ef8&vjs=3
133,Business Intelligence,Business Analyst - IFS - GTS - Hong Kong,PRICEWATERHOUSECOOPERS LIMITED,Hong Kong,"Experience in financial systems, ERP, CRM and Document management system, management reporting and business intelligence would be a definite advantage....",,https://www.indeed.hk/rc/clk?jk=03c1bd0826706d3c&fccid=5e964c4afc56b180&vjs=3
139,Business Intelligence,IT Support Specialist,Dextra Pacific Ltd,Hong Kong,"Escalate tickets for ERP, Business Intelligence, Reporting, and SharePoint to the IS team. In addition to its core business, Dextra Group is also involved in...",10 days ago,https://www.indeed.hk/rc/clk?jk=f0a730df5c22f06c&fccid=2e9f4d6ff4bf3baa&vjs=3
140,Business Intelligence,IT Manager (Data Warehouse and BI),Hillman Ross,Hong Kong,"Develop Business intelligence tools, collaborating with external consultants. At least 5 years of experience in system design and development of Business...",12 days ago,https://www.indeed.hk/rc/clk?jk=3a5cf5323fc79d72&fccid=619397f1d2f36501&vjs=3
141,Business Intelligence,Application Analyst,Viasystems Asia Pacific Company Limited (a member...,Hong Kong,"Data warehouse and business intelligence working experience preferable. Analyse user and business requirements, design and implement appropriate solutions....",8 days ago,https://www.indeed.hk/rc/clk?jk=4ed1a28def4e8b63&fccid=2f2f7b82a2d21df2&vjs=3
142,Business Intelligence,Senior Business Intelligence Manager - Section Head,Wealth Dimensions Consultancy Limited,Hong Kong,"Proven track record in business intelligence analysis, customer segmentation, marketing campaign management, CRM business applications, and market research....",10 days ago,https://www.indeed.hk/rc/clk?jk=778d09403f675c15&fccid=f9a8af9a562a3f8f&vjs=3
143,Business Intelligence,Business Analyst / Business Intelligence/ IT Officer,ProMax HR Solutions Limited,Hong Kong,"Responsible for developing and enhancing various Business Systems including BI applications, data warehouse system, ETL processes and interfaces with source...",13 days ago,https://www.indeed.hk/rc/clk?jk=63f1876d0afcce61&fccid=54b8ccfceacddb21&vjs=3
144,Business Intelligence,"Senior Manager, Business Intelligence",Conners Recruitment,Hong Kong,"10+ years’ experience in business intelligence analysis, customer segmentation and marketing campaign management....",10 days ago,https://www.indeed.hk/rc/clk?jk=8b95b9f51d069ffd&fccid=5f9b20609e6ef115&vjs=3
145,Business Intelligence,Systems Analyst (5 days work),Nexify Limited,Hong Kong,Experience in Content Management System / Business Process Management System / Enterprise Portal System or Business Intelligence is a definite advantage....,,https://www.indeed.hk/rc/clk?jk=44a1f172826dc15f&fccid=384422a513e9b7a6&vjs=3
146,Business Intelligence,System Analyst (Ref: ITT-SA),Shiseido Hong Kong Limited,Hong Kong,"Work closely with business users, review business needs and drive business process improvement with IT solution....",,https://www.indeed.hk/rc/clk?jk=0413e8b7b911a162&fccid=7f708b67c9da2523&vjs=3
147,Business Intelligence,Business Intelligence/ Data Analytic Manager - Fintech,Michael Page,Hong Kong,"5+ years' work experience in Business Intelligence (BI) and/ or Data Analytics field. Our client is a market-leading and successful Fintech company, they are...",,https://www.indeed.hk/rc/clk?jk=64f0cc88a3ad5483&fccid=77087bd1709a8148&vjs=3
148,Business Intelligence,Reporting Analyst,AMAC Human Resources Consultants,Hong Kong,Knowledge of business intelligence system functions and create query. Business support and Partnership....,,https://www.indeed.hk/rc/clk?jk=89a811c8ef7b30b7&fccid=17a00382a7a9f280&vjs=3
155,Business Intelligence,Contract Manager,ICO LIMITED,Hong Kong,"Due to rapid business growth in Enterprise Application Systems, Mobile Computing,Business Intelligence, and Cloud Computing, we invite more IT professionals to...",8 days ago,https://www.indeed.hk/rc/clk?jk=2b3ebd5a7e5eacf5&fccid=ce2dfd1725232368&vjs=3
156,Business Intelligence,"Full Stack Developer (Business Intelligence)(Listed Group)(25K-30K) (5 days work, No Sat)",ASIAN AIM SERVICE LIMITED,Hong Kong,Provide visual analyses and interactive dashboards to help business users analyze data and generate value-adding insights....,12 days ago,https://www.indeed.hk/rc/clk?jk=235ed6e743ee664c&fccid=3ff4fc24b0878d25&vjs=3
157,Business Intelligence,Associate/ Associate Consultant,ASENSHIA Limited,"Central, Hong Kong Island","Discover innovative ways to identify high potential talent within a given market in addition to staying abreast of market trends, business intelligence, and...",11 days ago,https://www.indeed.hk/company/ASENSHIA-Limited/jobs/Associate-90748f9f8a788a1d?fccid=f8595a89a2e26163&vjs=3
158,Business Intelligence,"SAS Developer - CRM, Client Segmentation",Wealth Dimensions Consultancy Limited,Hong Kong,Enhance information flow efficiency through maintaining and developing internal data mart and business intelligence....,7 days ago,https://www.indeed.hk/rc/clk?jk=dbf2372a5c5705c3&fccid=f9a8af9a562a3f8f&vjs=3
159,Business Intelligence,Sales Administrator (5 Days Work),Nexify Limited,Hong Kong,"The company works in close with companies like HP, Microsoft, Apple, IBM, Red Hat and provides total solutions including web and mobile computing, business...",8 days ago,https://www.indeed.hk/rc/clk?jk=c3a2fc08c5226de4&fccid=384422a513e9b7a6&vjs=3
160,Business Intelligence,Senior Key Account Manager,Agoda,Hong Kong,"Control success through an exceptional understanding of commercial levers, business intelligence, reporting and the proactive use of data....",,https://www.indeed.hk/rc/clk?jk=b850f02b2d506b6d&fccid=460239a31e3c73bb&vjs=3
161,Business Intelligence,Manager - IT (Business Intelligence),TSL Management Services Limited,Hong Kong,Understand the business and strategizing solutions to meet the business need. Perform business analysis and user requirement studies and assist stakeholders in...,,https://www.indeed.hk/rc/clk?jk=9fe5514bf7458a35&fccid=433725a62723c318&vjs=3
162,Business Intelligence,"System Analyst, Business Intelligence Systems",VF Corporation,"Kowloon Tong, Kowloon",Translate business requirements into technical BI specifications. Collaborate with business users and members of GBT design and develop BI reporting capability....,,https://www.indeed.hk/rc/clk?jk=1ab121a09ac1651e&fccid=c734dc8b03fc4451&vjs=3
163,Business Intelligence,Inside Sales Executive (5 days work),Nexify Limited,Hong Kong,"The company works in close with companies like HP, Microsoft, Apple, IBM, Red Hat and provides total solutions including web and mobile computing, business...",,https://www.indeed.hk/rc/clk?jk=25d268489b7182ba&fccid=384422a513e9b7a6&vjs=3
169,Business Intelligence,"Assistant Manager, Business Performance and Analytics, Partnership Distribution",AIA,Hong Kong,"Familiar in business intelligence development tools such Qliksense / Qlikview, strong in statistics and data analytics....",7 days ago,https://www.indeed.hk/rc/clk?jk=b684211f69bc453e&fccid=004041685e219574&vjs=3
170,Business Intelligence,Assistant Manager Customer Contact Management - Retail Banking and Wealth Management,HSBC,"Kowloon City, Kowloon","Collaborate with various departments to design, develop and deploy management reports, dashboards and business intelligence solutions to fulfill the business...",13 days ago,https://www.indeed.hk/rc/clk?jk=9a9b72e88f8a457d&fccid=04c9b139c84ea1b5&vjs=3
171,Business Intelligence,Brand Manager - Tobacco (over HK$900K pa),Michael Page,Hong Kong Island,Strong consumer insight and business intelligence. Manage A&P budget to achieve business goal. An international tobacco company is looking for a Brand Manager...,9 days ago,https://www.indeed.hk/rc/clk?jk=8b171a9358c69121&fccid=77087bd1709a8148&vjs=3
172,Business Intelligence,"Director, Securities Market Infrastructures",AMAC Human Resources Consultants,Hong Kong,"Interface, integration, consultancy, business intelligence and. Experience / knowledge with 2 or more of the following business lines :. Negotiable Per Month....",11 days ago,https://www.indeed.hk/rc/clk?jk=0be2fa1deb71b760&fccid=17a00382a7a9f280&vjs=3
173,Business Intelligence,Analyst Programmer / Programmer,GELEC (HK) Limited,Hong Kong,"Knowledge on Business Intelligence, Big Data and Cloud environment a plus. Handle other business system programming, interface support....",11 days ago,https://www.indeed.hk/rc/clk?jk=2d13776c6ea07a62&fccid=d5d45cd0e63f1fbe&vjs=3
174,Business Intelligence,Assistant Brand Manager (MNC),Robert Walters,Hong Kong,"Understand and leverage consumer-oriented market research, business intelligence/market intelligence to facilitate optimal brand/product positioning and...",9 days ago,https://www.indeed.hk/rc/clk?jk=2a11916ba0db3c6c&fccid=f01c2f55ec3054bf&vjs=3
175,Business Intelligence,Analyst Programmer/ Senior Analyst Programmer/ System Analyst ( Banking & Finance),ICO LIMITED,Hong Kong,"Due to rapid business growth in Enterprise Application Systems, Mobile Computing,Business Intelligence, and Cloud Computing, we invite more IT professionals to...",,https://www.indeed.hk/rc/clk?jk=61465b752f8c4466&fccid=ce2dfd1725232368&vjs=3
176,Business Intelligence,Project Manager /System Analyst & Programmer/System / Business Analyst/Trainee /IT Support,Seamatch Asia,Hong Kong,"Perform business analysis, identify business drivers and opportunities. Business Analyst /Project Engineer / Trainee....",,https://www.indeed.hk/rc/clk?jk=0a44b7edd9f0b08f&fccid=f4b6db984c9a7118&vjs=3
177,Business Intelligence,Application Support - Top Tier US Investment Bank - Hong Kong,Xpand Group,Hong Kong,"Provide SME-level support to the Asia Pacific business, including working with Production Support to resolve issues, perform ad-hoc system queries, and conduct...",,https://www.indeed.hk/rc/clk?jk=71b7a36eec7c351d&fccid=cce05571ecce6882&vjs=3
178,Business Intelligence,Programmer/ Analyst Programmer,ICO LIMITED,Hong Kong,Experience with Business Intelligence (BI) and Data Warehousing in retail industry is a must. ICO Group (揚科集團) is found in 1992 in Hong Kong and listed in Hong...,,https://www.indeed.hk/rc/clk?jk=de46327bff86da7f&fccid=ce2dfd1725232368&vjs=3
182,Business Intelligence,Assistant IS Manager,AMAC Human Resources Consultants,Hong Kong,Sold experience in Business Intelligence / Data Warehouse tools. Enhance and maintain the enterprise Business Intelligence (BI) system....,9 days ago,https://www.indeed.hk/rc/clk?jk=a406c1878aff3c9e&fccid=17a00382a7a9f280&vjs=3
183,Business Intelligence,Senior Sales Manager - Hong Kong,Caselton Clark,Hong Kong,Experience in managing key accounts and bringing on board new business. Managing a large book of business and looking to grow these accounts where appropriate....,12 days ago,https://www.indeed.hk/rc/clk?jk=5f00c18d1181e00d&fccid=f86d5787023c8564&vjs=3
184,Business Intelligence,"Financial Analyst, Asia (Luxury Retail)",ConnectedGroup Limited,Hong Kong,"Assist with Retail KPI project, data mining and business intelligence. Bachelor's degree in accounting or business....",9 days ago,https://www.indeed.hk/rc/clk?jk=4c1bb5ec6342f00a&fccid=6d7a8e39364c0970&vjs=3
185,Business Intelligence,Senior Marketing Officer - Leading E-commerce Company,Michael Page,"Tseung Kwan O, New Territories",Provide Business Intelligence and Sales & Marketing teams with initiatives and promotion ideas through data analysis and insight....,12 days ago,https://www.indeed.hk/rc/clk?jk=e5ca7b78c1546534&fccid=77087bd1709a8148&vjs=3
186,Business Intelligence,"Systems Analyst /Sr Analyst Programmer - SAS, Teradata, Java, DB2",Infotech Services,"Kwun Tong, Kowloon","Experience in ETL, business intelligence, vendor management, AML (Anti-Money Laundering), campaign management is an advantage;...",10 days ago,https://www.indeed.hk/rc/clk?jk=e6536acbdff4387d&fccid=e2c2b95d8a917e45&vjs=3
187,Business Intelligence,Senior Marketing Officer - Leading E-commerce Company,Page Personnel,"Tseung Kwan O, New Territories",Provide Business Intelligence and Sales & Marketing teams with initiatives and promotion ideas through data analysis and insight....,10 days ago,https://www.indeed.hk/rc/clk?jk=52c48e523d98e362&fccid=e5ea1ff710ce39ca&vjs=3
188,Business Intelligence,System Analyst / Analyst Programmer / QA Specialist / IT Support / Database Administrator,Seamatch Asia,Hong Kong,Solid experience in business analysis or project co-ordination will consider as(Senior) Business Analyst or Project Officer....,17 days ago,https://www.indeed.hk/rc/clk?jk=a427b97c27f468fe&fccid=f4b6db984c9a7118&vjs=3
189,Business Intelligence,System Analyst / Business Analyst / Analyst Programmer / Programmer / Application Developer,ProMax HR Solutions Limited,Hong Kong,"Yr(s) of Exp : 1+ Qualification : Diploma /Degree in Computer Science Industry : Software Development Responsibilities: Perform software development, system...",20 days ago,https://www.indeed.hk/rc/clk?jk=3168cf1850b50519&fccid=54b8ccfceacddb21&vjs=3
190,Business Intelligence,Business Intelligence / ETL Developer,BGC Group (HK) Limited,Hong Kong,Skillful in Data Warehouse (DWH) and Business Intelligence (BI) solution. Our client is an US-Based IT solution company....,,https://www.indeed.hk/company/BGC-Group-(HK)-Limited/jobs/Business-Intelligence-5c6a9e361985afcc?fccid=01ce1daca195dfcc&vjs=3
191,Business Intelligence,Business Analyst (Data Warehouse),Novus Precision Partners,Hong Kong,3-10 years' experience as a Business Analyst for data warehouse or ETL projects with solid understanding of business intelligence and data modeling for data...,,https://www.indeed.hk/rc/clk?jk=ad07daf66c453bcb&fccid=d788e5f212bd07d9&vjs=3
197,Business Intelligence,"Associate, Business Finance - CBG and Wealth Management",DBS Bank,Hong Kong,Develop business intelligence visualizations for key performance drivers and trends to management in visual format....,20 days ago,https://www.indeed.hk/rc/clk?jk=3a248746e5e5dcb3&fccid=cc1f9ea511d140fe&vjs=3
198,Business Intelligence,Data Scientist,Cathay Pacific,Hong Kong,"Database, Scientific, Computer Science, SQL, Business Intelligence, Engineering, Technology. Essential to have strong understanding in database concepts & data...",17 days ago,https://www.indeed.hk/rc/clk?jk=d92b5c3ca5f3d1f7&fccid=db1582c344bff845&vjs=3
199,Business Intelligence,VIE - Sourcing Controller & Data Analyst,Technicolor,Hong Kong,"Experience with business intelligence tools, techniques and technologies - AGILE, SAP, Power BI, BO & BW will be a plus....",20 days ago,https://www.indeed.hk/rc/clk?jk=84a924413a1e7ff3&fccid=479fd129e9715110&vjs=3
200,Business Intelligence,Event Helper (Long Term),One Arrow Consulting Asia Limited,Hong Kong,"One Arrow Consulting Asia Limited Keep recruitment simple; find the best people and let us do the hard graft, Because we love it! One Arrow Consulting...",17 days ago,https://www.indeed.hk/rc/clk?jk=848f5b3e31b8d1bf&fccid=328f6e8ef89aab5c&vjs=3
201,Business Intelligence,Senior Officer/ Officer - Business Analysis (Network Planning),Hong Kong Broadband Network,Hong Kong,Support interactive dashboards using business intelligence tools. Less working experience will be considered as Officer - Business Analysis....,18 days ago,https://www.indeed.hk/rc/clk?jk=852f9386e68e8773&fccid=74f2f231c829a39e&vjs=3
202,Business Intelligence,Business Intelligence Analyst,Hillman Ross,Hong Kong,Implement Business Intelligence or Data Warehouse platform. We are now seeking for a BUSINESS INTELLIGENCE ANALYST....,18 days ago,https://www.indeed.hk/rc/clk?jk=a71c5eb350a036b8&fccid=619397f1d2f36501&vjs=3
203,Business Intelligence,Researcher - Greater China,Blackpeak Group,Hong Kong,"We specialize in investigative due diligence, investigations and security, and business intelligence research....",19 days ago,https://www.indeed.hk/rc/clk?jk=6ff467d36703a8ea&fccid=796642eb82a73e59&vjs=3
204,Business Intelligence,Regional Business Intelligence and Analytics Manager,AGA,Hong Kong,"Proven experience Big Data, Business Intelligence, Architectural-Level Designs, Data Modelling, Delivery, Migration....",17 days ago,https://www.indeed.hk/company/AGA/jobs/Regional-Business-Intelligence-Analytic-Manager-c8dc73bec8c6a1ae?fccid=f50ecd357503250c&vjs=3
205,Business Intelligence,Bunsiness Intelligence Analyst (Datastage),Spencer Ogden,"Lai Chi Kok, Kowloon",Our client is looking for a System Analyst /Business Intelligence Analsyt to implement Business intelligence reporting and dashboard systems' development and...,,https://www.indeed.hk/rc/clk?jk=d39b0d0b43f615b2&fccid=9c692bd8d7645987&vjs=3
206,Business Intelligence,RISE Business Development Executive,Web Summit,Hong Kong,"You’ll work closely with the business intelligence team, analysing sales funnel data to create small, but critical process improvements....",,https://www.indeed.hk/rc/clk?jk=3c880f16088b8e0a&fccid=753376366828aaad&vjs=3
212,Business Intelligence,ETL/Data Warehouse Specialist - Banking Projects,Excel Technology International (Hong Kong) Limited,Hong Kong,"Understanding business intelligence and data warehouse is a plus. Due to our business expansion, we are inviting high caliber candidates to join our teams to...",16 days ago,https://www.indeed.hk/rc/clk?jk=ea147822243dcaee&fccid=634cd4258cabe57a&vjs=3
213,Business Intelligence,Data Analytics - SAS / Bank,Robert Walters,Hong Kong Island,"Collaborate with various departments to design, develop and deploy management reports, dashboards and business intelligence solutions to fulfill the business...",18 days ago,https://www.indeed.hk/rc/clk?jk=3d834d5ac300c3c7&fccid=f01c2f55ec3054bf&vjs=3
214,Business Intelligence,Business Analyst,Hays,Hong Kong,"3 to 5 years’ experience in market research, managing consulting or business intelligence. As Business Analyst , you will conduct accurate business analysis...",17 days ago,https://www.indeed.hk/rc/clk?jk=18532ccb028899db&fccid=31670bef3ae6497b&vjs=3
215,Business Intelligence,Account Executive,Tableau,Hong Kong,"Experience with analytics, data, databases or business intelligence preferred. After a highly successful IPO in 2013, Tableau has become a market-defining...",17 days ago,https://www.indeed.hk/rc/clk?jk=d32208557fcc06e4&fccid=f334737e3fd6818e&vjs=3
216,Business Intelligence,Regional Head of Business Intelligence (Asia Pacific IT),ProJobs21,Hong Kong,"Drive IT tranformation for omni-channel business. Report directly to the Regional CIO, you will be leading a small team to oversee current and future solutions,...",15 days ago,https://www.indeed.hk/rc/clk?jk=51871923bb39d1b1&fccid=513d7cb4a42e478a&vjs=3
217,Business Intelligence,Information Technology Officer (Project) (Sham Shui Po/code: ITO-SSP),FU HONG SOCIETY,Hong Kong,"Sound knowledge of Microsoft Dynamics CRM, Microsoft Office 365, Documents Management System, Knowledge Management System, Workflow System or Business...",14 days ago,https://www.indeed.hk/rc/clk?jk=8d96a1c3d445d5d7&fccid=4d1f828956f7adba&vjs=3
218,Business Intelligence,Assistant Business Analytic Manager - Leading FMCG/ F&B Group,Michael Page,New Territories,"Drive company business and identify business opportunities by:. Prepare sales reports to monitor business trends, competitor analysis and track on the market...",14 days ago,https://www.indeed.hk/rc/clk?jk=356e136ec17956b5&fccid=77087bd1709a8148&vjs=3
219,Business Intelligence,Assistant Business Analytic Manager - Leading FMCG/ F&B Group,Page Personnel,New Territories,"Drive company business and identify business opportunities by:. Prepare sales reports to monitor business trends, competitor analysis and track on the market...",18 days ago,https://www.indeed.hk/rc/clk?jk=8c084e43c6b7c646&fccid=e5ea1ff710ce39ca&vjs=3
220,Business Intelligence,Senior Analyst,GFK RETAIL AND TECHNOLOGY HONG KONG LIMITED,Hong Kong,"Liaison amongst satellite GfK offices, globally, and GfK Boutique’s primary Business Intelligence team to ensure accuracy of data extraction and extrapolation....",,https://www.indeed.hk/rc/clk?jk=843f6079b52036ba&fccid=79815e1324e04d37&vjs=3
